Time_IV(s),Voltage(V),Current(A),Time_Optical(s),OpticalSignal
,,,137.400000,118.000000
,,,137.410000,131.000000
,,,137.420000,140.000000
,,,137.430000,128.000000
,,,137.440000,135.000000
,,,137.450000,150.000000
,,,137.460000,139.000000
,,,137.470000,130.000000
,,,137.480000,158.000000
,,,137.490000,143.000000
,,,137.500000,147.000000
,,,137.510000,163.000000
,,,137.520000,130.000000
,,,137.530000,127.000000
,,,137.540000,167.000000
,,,137.550000,144.000000
,,,137.560000,150.000000
,,,137.570000,147.000000
,,,137.580000,135.000000
,,,137.590000,142.000000
,,,137.600000,127.000000
,,,137.610000,152.000000
,,,137.620000,150.000000
,,,137.630000,153.000000
,,,137.640000,144.000000
,,,137.650000,150.000000
,,,137.660000,126.000000
,,,137.670000,155.000000
,,,137.680000,139.000000
,,,137.690000,159.000000
,,,137.700000,159.000000
,,,137.710000,146.000000
,,,137.720000,165.000000
,,,137.730000,144.000000
,,,137.740000,151.000000
,,,137.750000,133.000000
,,,137.760000,129.000000
,,,137.770000,143.000000
,,,137.780000,128.000000
,,,137.790000,145.000000
,,,137.800000,143.000000
,,,137.810000,149.000000
,,,137.820000,130.000000
,,,137.830000,164.000000
,,,137.840000,147.000000
,,,137.850000,157.000000
,,,137.860000,137.000000
,,,137.870000,140.000000
,,,137.880000,123.000000
,,,137.890000,146.000000
,,,137.900000,153.000000
,,,137.910000,146.000000
,,,137.920000,136.000000
,,,137.930000,144.000000
,,,137.940000,135.000000
,,,137.950000,139.000000
,,,137.960000,131.000000
,,,137.970000,156.000000
,,,137.980000,159.000000
,,,137.990000,153.000000
,,,138.000000,145.000000
,,,138.010000,129.000000
,,,138.020000,134.000000
,,,138.030000,142.000000
,,,138.040000,141.000000
,,,138.050000,139.000000
,,,138.060000,136.000000
,,,138.070000,131.000000
,,,138.080000,127.000000
,,,138.090000,126.000000
,,,138.100000,170.000000
,,,138.110000,138.000000
,,,138.120000,152.000000
,,,138.130000,144.000000
,,,138.140000,152.000000
,,,138.150000,169.000000
,,,138.160000,160.000000
,,,138.170000,136.000000
,,,138.180000,158.000000
,,,138.190000,159.000000
,,,138.200000,166.000000
,,,138.210000,161.000000
,,,138.220000,142.000000
,,,138.230000,143.000000
,,,138.240000,144.000000
,,,138.250000,144.000000
,,,138.260000,164.000000
,,,138.270000,139.000000
,,,138.280000,131.000000
,,,138.290000,148.000000
,,,138.300000,171.000000
,,,138.310000,132.000000
,,,138.320000,146.000000
,,,138.330000,154.000000
,,,138.340000,128.000000
,,,138.350000,152.000000
,,,138.360000,117.000000
,,,138.370000,161.000000
,,,138.380000,135.000000
,,,138.390000,132.000000
,,,138.400000,152.000000
,,,138.410000,161.000000
,,,138.420000,150.000000
,,,138.430000,145.000000
,,,138.440000,136.000000
,,,138.450000,115.000000
,,,138.460000,149.000000
,,,138.470000,144.000000
,,,138.480000,124.000000
,,,138.490000,157.000000
,,,138.500000,149.000000
,,,138.510000,141.000000
,,,138.520000,147.000000
,,,138.530000,119.000000
,,,138.540000,150.000000
,,,138.550000,147.000000
,,,138.560000,106.000000
,,,138.570000,129.000000
,,,138.580000,132.000000
,,,138.590000,146.000000
,,,138.600000,138.000000
,,,138.610000,158.000000
,,,138.620000,148.000000
,,,138.630000,130.000000
,,,138.640000,149.000000
,,,138.650000,161.000000
,,,138.660000,148.000000
,,,138.670000,128.000000
,,,138.680000,140.000000
,,,138.690000,130.000000
,,,138.700000,130.000000
,,,138.710000,145.000000
,,,138.720000,138.000000
,,,138.730000,174.000000
,,,138.740000,148.000000
,,,138.750000,157.000000
,,,138.760000,125.000000
,,,138.770000,134.000000
,,,138.780000,133.000000
,,,138.790000,152.000000
,,,138.800000,135.000000
,,,138.810000,130.000000
,,,138.820000,151.000000
,,,138.830000,150.000000
,,,138.840000,131.000000
,,,138.850000,157.000000
,,,138.860000,156.000000
,,,138.870000,154.000000
,,,138.880000,150.000000
,,,138.890000,140.000000
,,,138.900000,116.000000
,,,138.910000,137.000000
,,,138.920000,136.000000
,,,138.930000,158.000000
,,,138.940000,143.000000
,,,138.950000,148.000000
,,,138.960000,129.000000
,,,138.970000,145.000000
,,,138.980000,140.000000
,,,138.990000,151.000000
,,,139.000000,127.000000
,,,139.010000,139.000000
,,,139.020000,162.000000
,,,139.030000,143.000000
,,,139.040000,151.000000
,,,139.050000,143.000000
,,,139.060000,132.000000
,,,139.070000,159.000000
,,,139.080000,133.000000
,,,139.090000,125.000000
,,,139.100000,141.000000
,,,139.110000,131.000000
,,,139.120000,141.000000
,,,139.130000,136.000000
,,,139.140000,155.000000
,,,139.150000,161.000000
,,,139.160000,126.000000
,,,139.170000,138.000000
,,,139.180000,134.000000
,,,139.190000,132.000000
,,,139.200000,150.000000
,,,139.210000,141.000000
,,,139.220000,163.000000
,,,139.230000,151.000000
,,,139.240000,156.000000
,,,139.250000,128.000000
,,,139.260000,163.000000
,,,139.270000,144.000000
,,,139.280000,160.000000
,,,139.290000,156.000000
,,,139.300000,143.000000
,,,139.310000,155.000000
,,,139.320000,140.000000
,,,139.330000,151.000000
,,,139.340000,159.000000
,,,139.350000,135.000000
,,,139.360000,141.000000
,,,139.370000,153.000000
,,,139.380000,132.000000
,,,139.390000,143.000000
,,,139.400000,134.000000
,,,139.410000,147.000000
,,,139.420000,135.000000
,,,139.430000,153.000000
,,,139.440000,137.000000
,,,139.450000,146.000000
,,,139.460000,149.000000
,,,139.470000,146.000000
,,,139.480000,163.000000
,,,139.490000,162.000000
,,,139.500000,129.000000
,,,139.510000,141.000000
,,,139.520000,142.000000
,,,139.530000,158.000000
,,,139.540000,169.000000
,,,139.550000,164.000000
,,,139.560000,140.000000
,,,139.570000,127.000000
,,,139.580000,134.000000
,,,139.590000,154.000000
,,,139.600000,127.000000
,,,139.610000,166.000000
,,,139.620000,129.000000
,,,139.630000,140.000000
,,,139.640000,144.000000
,,,139.650000,142.000000
,,,139.660000,150.000000
,,,139.670000,155.000000
,,,139.680000,176.000000
,,,139.690000,148.000000
,,,139.700000,139.000000
,,,139.710000,151.000000
,,,139.720000,161.000000
,,,139.730000,149.000000
,,,139.740000,138.000000
,,,139.750000,162.000000
,,,139.760000,144.000000
,,,139.770000,129.000000
,,,139.780000,151.000000
,,,139.790000,142.000000
,,,139.800000,135.000000
,,,139.810000,148.000000
,,,139.820000,143.000000
,,,139.830000,149.000000
,,,139.840000,164.000000
,,,139.850000,139.000000
,,,139.860000,162.000000
,,,139.870000,145.000000
,,,139.880000,139.000000
,,,139.890000,156.000000
,,,139.900000,161.000000
,,,139.910000,152.000000
,,,139.920000,156.000000
,,,139.930000,155.000000
,,,139.940000,123.000000
,,,139.950000,148.000000
,,,139.960000,127.000000
,,,139.970000,143.000000
,,,139.980000,153.000000
,,,139.990000,163.000000
,,,140.000000,159.000000
,,,140.010000,137.000000
,,,140.020000,142.000000
,,,140.030000,142.000000
,,,140.040000,146.000000
,,,140.050000,146.000000
,,,140.060000,138.000000
,,,140.070000,151.000000
,,,140.080000,161.000000
,,,140.090000,128.000000
,,,140.100000,150.000000
,,,140.110000,149.000000
,,,140.120000,134.000000
,,,140.130000,134.000000
,,,140.140000,139.000000
,,,140.150000,150.000000
,,,140.160000,123.000000
,,,140.170000,139.000000
,,,140.180000,142.000000
,,,140.190000,132.000000
,,,140.200000,121.000000
,,,140.210000,154.000000
,,,140.220000,162.000000
,,,140.230000,135.000000
,,,140.240000,134.000000
,,,140.250000,149.000000
,,,140.260000,136.000000
,,,140.270000,136.000000
,,,140.280000,153.000000
,,,140.290000,160.000000
,,,140.300000,149.000000
,,,140.310000,145.000000
,,,140.320000,148.000000
,,,140.330000,169.000000
,,,140.340000,144.000000
,,,140.350000,174.000000
,,,140.360000,120.000000
,,,140.370000,152.000000
,,,140.380000,143.000000
,,,140.390000,141.000000
,,,140.400000,152.000000
,,,140.410000,142.000000
,,,140.420000,140.000000
,,,140.430000,127.000000
,,,140.440000,130.000000
,,,140.450000,149.000000
,,,140.460000,142.000000
,,,140.470000,144.000000
,,,140.480000,149.000000
,,,140.490000,122.000000
,,,140.500000,146.000000
,,,140.510000,131.000000
,,,140.520000,162.000000
,,,140.530000,140.000000
,,,140.540000,143.000000
,,,140.550000,165.000000
,,,140.560000,163.000000
,,,140.570000,133.000000
,,,140.580000,159.000000
,,,140.590000,147.000000
,,,140.600000,138.000000
,,,140.610000,158.000000
,,,140.620000,129.000000
,,,140.630000,163.000000
,,,140.640000,141.000000
,,,140.650000,146.000000
,,,140.660000,159.000000
,,,140.670000,137.000000
,,,140.680000,119.000000
,,,140.690000,127.000000
,,,140.700000,120.000000
,,,140.710000,149.000000
,,,140.720000,154.000000
,,,140.730000,152.000000
,,,140.740000,174.000000
,,,140.750000,150.000000
,,,140.760000,165.000000
,,,140.770000,154.000000
,,,140.780000,144.000000
,,,140.790000,142.000000
,,,140.800000,156.000000
,,,140.810000,135.000000
,,,140.820000,144.000000
,,,140.830000,136.000000
,,,140.840000,145.000000
,,,140.850000,162.000000
,,,140.860000,141.000000
,,,140.870000,130.000000
,,,140.880000,144.000000
,,,140.890000,146.000000
,,,140.900000,136.000000
,,,140.910000,117.000000
,,,140.920000,148.000000
,,,140.930000,156.000000
,,,140.940000,168.000000
,,,140.950000,144.000000
,,,140.960000,167.000000
,,,140.970000,139.000000
,,,140.980000,123.000000
,,,140.990000,135.000000
,,,141.000000,157.000000
,,,141.010000,138.000000
,,,141.020000,139.000000
,,,141.030000,158.000000
,,,141.040000,158.000000
,,,141.050000,148.000000
,,,141.060000,143.000000
,,,141.070000,142.000000
,,,141.080000,140.000000
,,,141.090000,158.000000
,,,141.100000,125.000000
,,,141.110000,150.000000
,,,141.120000,148.000000
,,,141.130000,157.000000
,,,141.140000,154.000000
,,,141.150000,162.000000
,,,141.160000,154.000000
,,,141.170000,147.000000
,,,141.180000,148.000000
,,,141.190000,138.000000
,,,141.200000,163.000000
,,,141.210000,135.000000
,,,141.220000,137.000000
,,,141.230000,147.000000
,,,141.240000,144.000000
,,,141.250000,135.000000
,,,141.260000,150.000000
,,,141.270000,157.000000
,,,141.280000,161.000000
,,,141.290000,124.000000
,,,141.300000,137.000000
,,,141.310000,160.000000
,,,141.320000,133.000000
,,,141.330000,139.000000
,,,141.340000,155.000000
,,,141.350000,162.000000
,,,141.360000,145.000000
,,,141.370000,178.000000
,,,141.380000,145.000000
,,,141.390000,130.000000
,,,141.400000,153.000000
,,,141.410000,123.000000
,,,141.420000,160.000000
,,,141.430000,134.000000
,,,141.440000,138.000000
,,,141.450000,154.000000
,,,141.460000,142.000000
,,,141.470000,154.000000
,,,141.480000,149.000000
,,,141.490000,127.000000
,,,141.500000,160.000000
,,,141.510000,153.000000
,,,141.520000,156.000000
,,,141.530000,146.000000
,,,141.540000,160.000000
,,,141.550000,149.000000
,,,141.560000,135.000000
,,,141.570000,147.000000
,,,141.580000,139.000000
,,,141.590000,159.000000
,,,141.600000,136.000000
,,,141.610000,142.000000
,,,141.620000,153.000000
,,,141.630000,143.000000
,,,141.640000,136.000000
,,,141.650000,141.000000
,,,141.660000,145.000000
,,,141.670000,118.000000
,,,141.680000,147.000000
,,,141.690000,138.000000
,,,141.700000,153.000000
,,,141.710000,132.000000
,,,141.720000,154.000000
,,,141.730000,158.000000
,,,141.740000,160.000000
,,,141.750000,154.000000
,,,141.760000,154.000000
,,,141.770000,145.000000
,,,141.780000,153.000000
,,,141.790000,136.000000
,,,141.800000,140.000000
,,,141.810000,143.000000
,,,141.820000,175.000000
,,,141.830000,123.000000
,,,141.840000,126.000000
,,,141.850000,146.000000
,,,141.860000,121.000000
,,,141.870000,136.000000
,,,141.880000,147.000000
,,,141.890000,139.000000
,,,141.900000,142.000000
,,,141.910000,145.000000
,,,141.920000,137.000000
,,,141.930000,159.000000
,,,141.940000,121.000000
,,,141.950000,157.000000
,,,141.960000,137.000000
,,,141.970000,159.000000
,,,141.980000,134.000000
,,,141.990000,135.000000
,,,142.000000,138.000000
,,,142.010000,148.000000
,,,142.020000,149.000000
,,,142.030000,141.000000
,,,142.040000,150.000000
,,,142.050000,138.000000
,,,142.060000,150.000000
,,,142.070000,130.000000
,,,142.080000,136.000000
,,,142.090000,127.000000
,,,142.100000,139.000000
,,,142.110000,126.000000
,,,142.120000,135.000000
,,,142.130000,123.000000
,,,142.140000,166.000000
,,,142.150000,167.000000
,,,142.160000,155.000000
,,,142.170000,134.000000
,,,142.180000,126.000000
,,,142.190000,148.000000
,,,142.200000,130.000000
,,,142.210000,145.000000
,,,142.220000,161.000000
,,,142.230000,156.000000
,,,142.240000,104.000000
,,,142.250000,170.000000
,,,142.260000,170.000000
,,,142.270000,131.000000
,,,142.280000,128.000000
,,,142.290000,133.000000
,,,142.300000,126.000000
,,,142.310000,148.000000
,,,142.320000,144.000000
,,,142.330000,150.000000
,,,142.340000,156.000000
,,,142.350000,135.000000
,,,142.360000,158.000000
,,,142.370000,151.000000
,,,142.380000,158.000000
,,,142.390000,149.000000
,,,142.400000,157.000000
,,,142.410000,154.000000
,,,142.420000,126.000000
,,,142.430000,156.000000
,,,142.440000,149.000000
,,,142.450000,143.000000
,,,142.460000,115.000000
,,,142.470000,154.000000
,,,142.480000,182.000000
,,,142.490000,141.000000
,,,142.500000,139.000000
,,,142.510000,147.000000
,,,142.520000,153.000000
,,,142.530000,139.000000
,,,142.540000,152.000000
,,,142.550000,157.000000
,,,142.560000,148.000000
,,,142.570000,163.000000
,,,142.580000,148.000000
,,,142.590000,151.000000
,,,142.600000,170.000000
,,,142.610000,140.000000
,,,142.620000,151.000000
,,,142.630000,130.000000
,,,142.640000,144.000000
,,,142.650000,152.000000
,,,142.660000,155.000000
,,,142.670000,149.000000
,,,142.680000,155.000000
,,,142.690000,161.000000
,,,142.700000,137.000000
,,,142.710000,120.000000
,,,142.720000,149.000000
,,,142.730000,134.000000
,,,142.740000,146.000000
,,,142.750000,163.000000
,,,142.760000,158.000000
,,,142.770000,154.000000
,,,142.780000,159.000000
,,,142.790000,138.000000
,,,142.800000,150.000000
,,,142.810000,146.000000
,,,142.820000,151.000000
,,,142.830000,144.000000
,,,142.840000,132.000000
,,,142.850000,166.000000
,,,142.860000,149.000000
,,,142.870000,141.000000
,,,142.880000,157.000000
,,,142.890000,135.000000
,,,142.900000,153.000000
,,,142.910000,128.000000
,,,142.920000,166.000000
,,,142.930000,117.000000
,,,142.940000,139.000000
,,,142.950000,137.000000
,,,142.960000,149.000000
,,,142.970000,137.000000
,,,142.980000,139.000000
,,,142.990000,149.000000
,,,143.000000,164.000000
,,,143.010000,145.000000
,,,143.020000,147.000000
,,,143.030000,148.000000
,,,143.040000,135.000000
,,,143.050000,136.000000
,,,143.060000,155.000000
,,,143.070000,145.000000
,,,143.080000,139.000000
,,,143.090000,152.000000
,,,143.100000,156.000000
,,,143.110000,140.000000
,,,143.120000,144.000000
,,,143.130000,155.000000
,,,143.140000,153.000000
,,,143.150000,160.000000
,,,143.160000,140.000000
,,,143.170000,170.000000
,,,143.180000,131.000000
,,,143.190000,136.000000
,,,143.200000,160.000000
,,,143.210000,166.000000
,,,143.220000,154.000000
,,,143.230000,143.000000
,,,143.240000,155.000000
,,,143.250000,146.000000
,,,143.260000,143.000000
,,,143.270000,162.000000
,,,143.280000,146.000000
,,,143.290000,152.000000
,,,143.300000,157.000000
,,,143.310000,162.000000
,,,143.320000,136.000000
,,,143.330000,146.000000
,,,143.340000,140.000000
,,,143.350000,138.000000
143.360000,0.289154,0.318939,,
143.370000,0.289459,0.319244,,
143.380000,0.289764,0.319580,,
143.390000,0.290070,0.319916,,
143.400000,0.290375,0.320190,,
143.410000,0.290680,0.320587,,
143.420000,0.290985,0.320923,,
143.430000,0.291290,0.321259,,
143.440000,0.291595,0.321564,,
143.450000,0.291901,0.321960,,
143.460000,0.292206,0.322296,,
143.470000,0.292511,0.322632,,
143.480000,0.292816,0.322937,,
143.490000,0.292969,0.323212,,
143.500000,0.293121,0.323425,,
143.510000,0.293427,0.323700,,
143.520000,0.293732,0.324066,,
143.530000,0.294189,0.324463,,
143.540000,0.294342,0.324738,,
143.550000,0.294800,0.325134,,
143.560000,0.295105,0.325439,,
143.570000,0.295258,0.325775,,
143.580000,0.295715,0.326111,,
143.590000,0.296021,0.326447,,
143.600000,0.296326,0.326782,,
143.610000,0.296631,0.327087,,
143.620000,0.296936,0.327484,,
143.630000,0.297241,0.327789,,
143.640000,0.297394,0.328064,,
143.650000,0.297699,0.328430,,
143.660000,0.298157,0.328827,,
143.670000,0.298462,0.329132,,
143.680000,0.298767,0.329498,,
143.690000,0.298920,0.329773,,
143.700000,0.299225,0.330139,,
143.710000,0.299530,0.330444,,
143.720000,0.299835,0.330750,,
143.730000,0.300140,0.331146,,
143.740000,0.300293,0.331390,,
143.750000,0.300598,0.331604,,
143.760000,0.300903,0.332001,,
143.770000,0.301208,0.332336,,
143.780000,0.301666,0.332672,,
143.790000,0.301971,0.333008,,
143.800000,0.302277,0.333344,,
143.810000,0.302582,0.333679,,
143.820000,0.302734,0.333984,,
143.830000,0.303040,0.334351,,
143.840000,0.303345,0.334717,,
143.850000,0.303802,0.335052,,
143.860000,0.304108,0.335510,,
143.870000,0.304565,0.335876,,
143.880000,0.304871,0.336212,,
143.890000,0.305176,0.336548,,
143.900000,0.305328,0.336884,,
143.910000,0.305634,0.337219,,
143.920000,0.305939,0.337524,,
143.930000,0.306396,0.337891,,
143.940000,0.306549,0.338226,,
143.950000,0.307007,0.338593,,
143.960000,0.307159,0.338898,,
143.970000,0.307617,0.339294,,
143.980000,0.307770,0.339600,,
143.990000,0.308075,0.339844,,
144.000000,0.308228,0.340088,,
144.010000,0.308533,0.340424,,
144.020000,0.308838,0.340759,,
144.030000,0.309143,0.341095,,
144.040000,0.309448,0.341370,,
144.050000,0.309753,0.341736,,
144.060000,0.310059,0.342072,,
144.070000,0.310364,0.342438,,
144.080000,0.310669,0.342773,,
144.090000,0.310974,0.343018,,
144.100000,0.311279,0.343414,,
144.110000,0.311584,0.343781,,
144.120000,0.311890,0.344086,,
144.130000,0.312195,0.344391,,
144.140000,0.312500,0.344788,,
144.150000,0.312805,0.345093,,
144.160000,0.313110,0.345428,,
144.170000,0.313416,0.345795,,
144.180000,0.313721,0.346100,,
144.190000,0.314026,0.346436,,
144.200000,0.314331,0.346771,,
144.210000,0.314636,0.347137,,
144.220000,0.314941,0.347473,,
144.230000,0.315247,0.347809,,
144.240000,0.315552,0.348053,,
144.250000,0.315704,0.348328,,
144.260000,0.316010,0.348663,,
144.270000,0.316315,0.348938,,
144.280000,0.316620,0.349304,,
144.290000,0.316925,0.349640,,
144.300000,0.317230,0.349976,,
144.310000,0.317535,0.350311,,
144.320000,0.317841,0.350647,,
144.330000,0.318146,0.350983,,
144.340000,0.318451,0.351288,,
144.350000,0.318756,0.351654,,
144.360000,0.319061,0.351959,,
144.370000,0.319366,0.352295,,
144.380000,0.319672,0.352692,,
144.390000,0.319977,0.352997,,
144.400000,0.320282,0.353363,,
144.410000,0.320587,0.353607,,
144.420000,0.320892,0.354004,,
144.430000,0.321198,0.354340,,
144.440000,0.321503,0.354675,,
144.450000,0.321808,0.355011,,
144.460000,0.322113,0.355316,,
144.470000,0.322418,0.355652,,
144.480000,0.322723,0.356018,,
144.490000,0.322876,0.356262,,
144.500000,0.323181,0.356506,,
144.510000,0.323486,0.356842,,
144.520000,0.323639,0.357147,,
144.530000,0.324097,0.357544,,
144.540000,0.324402,0.357880,,
144.550000,0.324707,0.358154,,
144.560000,0.325012,0.358551,,
144.570000,0.325317,0.358856,,
144.580000,0.325623,0.359161,,
144.590000,0.325928,0.359497,,
144.600000,0.326233,0.359894,,
144.610000,0.326385,0.360138,,
144.620000,0.326843,0.360565,,
144.630000,0.327148,0.360870,,
144.640000,0.327454,0.361206,,
144.650000,0.327759,0.361542,,
144.660000,0.327911,0.361877,,
144.670000,0.328217,0.362183,,
